"ID","Literature_ID","Nodes_ID","Edges_ID","Pertains_To","Pages"
"17404","360","3297",NULL,,"227"
"17406","360","5159",NULL,,"410"
"17408","360","1470",NULL,,"114-116"
"17410","360","8800",NULL,,"729"
"17412","360","7169",NULL,,"596f."
"17414","360","6099",NULL,,"483"
"17416","360","7839",NULL,,"651"
"17420","360","6511",NULL,,"518f."
"17422","360","8248",NULL,,"686"
"17424","360","8680",NULL,,"721"
"17426","360","3546",NULL,,"261"
"17428","360","8455",NULL,,"702f."
"17430","360","2660",NULL,,"204"
"17432","360","2564",NULL,,"569"
"17434","360","4969",NULL,,"395-398"
"17436","360","8592",NULL,,"713"
"17438","216","11866",NULL,,"plaatsnaam: Hoogwoud (consulted 08 July 2020)"
"17440","360","3505",NULL,,"257f."
"17442","1534","11866",NULL,,"(consulted 14 September 2020)"
"17444","806","12858",NULL,"tolls",
"17446","360","6732",NULL,,"29"
"17448","360","480",NULL,,"62"
"17450","216","12490",NULL,,"plaatsnaam: Hoogwoud (consulted 08 July 2020)"
"17452","1534","12490",NULL,,"(consulted 14 September 2020)"
"17454","216","12491",NULL,,"plaatsnaam: Niedorp (consulted 08 July 2020)"
"17456","1534","12491",NULL,,"(consulted 14 September 2020)"
"17458","942","12491",NULL,,"Oude-Niedorp"
"17460","216","12492",NULL,,"plaatsnaam: Niedorp (consulted 08 July 2020)"
"17462","1534","12492",NULL,,"(consulted 14 September 2020)"
"17464","942","12492",NULL,,"Nieuwe-Niedorp"
"17466","942","6517",NULL,,"Roosendaal (Roosendaal, NB)"
"17468","942","6385",NULL,,"Reusel (Reusel-De Mierden, NB)"
"17470","942","708",NULL,,"Bladel (Bladel, NB)"
"17472","942","1684",NULL,,"Eersel (Eersel, NB)"
"17474","1726","4841",NULL,"tolls","27"
"17476","1726","4841",NULL,,"30-31, 39-43, 51-55"
"17478","942","4841",NULL,,"Meijel (Peel en Maas, Lb) (consulted 23-11-2020)"
"17480","1726",NULL,"218","edge","105-109"
"17482","214","12853",NULL,,"179"
"17484","612","12853",NULL,,
"17486","224","12853",NULL,,
"17488","650","9683",NULL,,
"17490","360","263",NULL,,"27"
"17492","360","8820",NULL,,"732f."
"17494","942","6422",NULL,,"Riethoven (Bergeijk, NB)"
"17496","360","475",NULL,,"59-61"
"17498","942","1510",NULL,,"Dommelen (Valkenswaard, NB)"
"17500","360","2484",NULL,,"139f."
"17502","360","2101",NULL,,"180"
"17504","360","3683",NULL,,"284f."
"17506","360","3725",NULL,,"249f."
"17508","360","6425",NULL,,"504-510"
"17512","942","7474",NULL,,"Stratum (Eindhoven, NB)"
"17514","360","668",NULL,,"75f."
"17516","942","2149",NULL,,"Geldrop (Geldrop-Mierlo, NB)"
"17518","360","3597",NULL,,"275"
"17520","942","4443",NULL,,"Lierop (Someren, NB)"
"17522","942","333",NULL,,"Asten (Asten, NB)"
"17524","942","4308",NULL,,"Leende (Heeze-Leende, NB)"
"17526","942","4692",NULL,,"Maarheeze (Cranendonck, NB)"
"17528","942","4695",NULL,,"Maashees (Boxmeer, NB)"
"17530","942","8015",NULL,,"Vierlingsbeek (Boxmeer, NB)"
"17532","942","6714",NULL,,"Sambeek (Boxmeer, NB)"
"17534","942","899",NULL,,"Boxmeer (Boxmeer, NB)"
"17536","942","622",NULL,,"Beugen (Boxmeer, NB)"
"17538","942","5585",NULL,,"Oeffelt (Boxmeer, NB)"
"17540","942","564",NULL,,"Bergen (Bergen, Lb)"
"17542","942","67",NULL,,"Aijen (Bergen, Lb)"
"17544","942","8289",NULL,,"Well (Bergen, Lb)"
"17546","942","8180",NULL,,"Wanssum (Venray, Lb)"
"17548","942","4828",NULL,,"Meerlo (Horst aan de Maas, Lb)"
"17550","942","283",NULL,,"Arcen (Venlo, Lb)"
"17552","942","7985",NULL,,"Velden (Venlo, Lb)"
"17554","942","719",NULL,,"Blerick (Venlo, Lb)"
"17556","942","361",NULL,,"Baarlo (Peel en Maas, Lb)"
"17558","942","5183",NULL,,"Neer (Leudal, Lb)"
"17560","942","1100",NULL,,"Buggenum (Leudal, Lb)"
"17562","942","3209",NULL,,"Horn (Leudal, Lb)"
"17564","360","5091",NULL,,"404"
"17566","360","1620",NULL,,"132f."
"17568","360","8717",NULL,,"723"
"17570","360","5260",NULL,,"414"
"17572","360","520",NULL,,"64"
"17574","360","6239",NULL,,"493"
"17576","942","7330",NULL,,"Stramproy (Weert, Lb)"
"17578","942","3271",NULL,,"Hunsel (Leudal, Lb)"
"17580","942","3615",NULL,,"Kelpen (Leudal, Lb)"
"17582","942","2393",NULL,,"Grathem (Leudal, Lb)"
"17584","942","384",NULL,,"Baexem (Leudal, Lb)"
"17586","942","3041",NULL,,"Heythuysen (Leudal, Lb)"
"17588","942","6481",NULL,,"Roggel (Leudal, Lb)"
"17590","942","3001",NULL,,"Herten (Roermond, Lb)"
"17592","942","7157",NULL,,"Sint Odiliënberg (Roerdalen, Lb)"
"17594","162","12882",NULL,,"76"
"17596","38","12882",NULL,,"82"
"17598","162","12882",NULL,"fairs","76"
"17600","700","12891",NULL,,"156 - 167"
"17602","720","12723",NULL,,"125"
"17604","586","12408",NULL,,"16f"
"17606","720","12647",NULL,,"205"
"17608","586","12448",NULL,,"53"
"17610","586","12416",NULL,,"167 - 170"
"17612","720","12082",NULL,,"50f"
"17614","1728","12515",NULL,,"13-18"
"17616","1730","12927",NULL,,"72"
"17618","942","12151",NULL,,"Krommenie (Zaanstad, NH)"
"17620","942","12934",NULL,,"Assendelft (Zaanstad, NH)"
"17622","942","1438",NULL,,"Dieteren (Echt-Susteren, Lb)"
"17624","942","489",NULL,,"Beek (Beek, Lb)"
"17626","942","8241",NULL,,"Weert (Meerssen, Lb)"
"17628","4",NULL,"220","edge","443"
"17630","942","4829",NULL,,"Meerssen (Meerssen, Lb)"
"17632","942","12941",NULL,,"Rustenburg (Koggenland, NH)"
"17634","942","6737",NULL,,"Sint Gerlach (Valkenburg aan de Geul, Lb)"
"17636","942","8464",NULL,,"Wolder (Maastricht, Lb)"
"17638","942","6812",NULL,,"Scharn (Maastricht, Lb)"
"17640","942","2882",NULL,,"Heer (Maastricht, Lb)"
"17642","942","527",NULL,,"Bemelen (Eijsden-Margraten, Lb)"
"17644","942","2115",NULL,,"Gasthuis (Eijsden-Margraten, Lb)"
"17646","942","3338",NULL,,"IJzeren (Valkenburg aan de Geul, Lb)"
"17648","942","6838",NULL,,"Scheulder (Eijsden-Margraten, Lb)"
"17650","942","2685",NULL,,"Gulpen (Gulpen-Wittem, Lb)"
"17652","942","8511",NULL,,"Wittem (Gulpen-Wittem, Lb)"
"17654","942","5842",NULL,,"Partij (Gulpen-Wittem, Lb)"
"17656","942","3053",NULL,,"Hilleshagen (Gulpen-Wittem, Lb)"
"17658","942","4354",NULL,,"Lemiers (Vaals, Lb)"
"17660","942","7947",NULL,,"Vaals (Vaals, Lb)"
"17662","942","1735",NULL,,"Eys (Gulpen-Wittem, Lb)"
"17664","942","2885",NULL,,"Heerlen (Heerlen, Lb)"
"17666","942","3807",NULL,,"Klimmen (Voerendaal, Lb)"
"17668","942","12944",NULL,,"Kerkrade (Kerkrade, Lb)"
"17670","1132","4337",NULL,,"178 - 197"
"17672","942","12960",NULL,,"Kunrade (Voerendaal, Lb)"
"17674","624","5887",NULL,,"99-100"
"17676","1732",NULL,"222","edge","Nr. 34, &#34;Heer- und Handelswege um 1500&#34;"
"17678","724","10069",NULL,"tolls","282"
"17680","1646","6173",NULL,,"345"
"17682","1646","11861",NULL,,"338"
"17684","724","4328",NULL,,"283"
"17686","782",NULL,"224","edge","53"
"17688","942","12969",NULL,,"Sint Maarten (Schagen, NH)"
"17690","942","10720",NULL,,"Terlinden (Eijsden-Margraten, Lb)"
"17692","66","5354",NULL,,"131-132"
"17694","1296","6125",NULL,,"&#60;a href=&#34;https://hov.isgv.de/Pr%C3%B6del&#34;&#62;Art. Prödel&#60;/a&#62;"
"17696","1302","6125",NULL,,"225"
"17698","1296","8815",NULL,,"&#60;a href=&#34;https://hov.isgv.de/Z%C3%B6bigker&#34;&#62;Art. Zöbigker&#60;/a&#62;"
"17700","1302","8815",NULL,,"648"
"17702","1734","4249",NULL,"tolls","268"
"17704","1734","12044",NULL,"tolls","269f"
"17706","1558","4249",NULL,,"16 - 57"
"17708","360","13002",NULL,,"533f."
"17710","360","1112",NULL,,"94"
"17712","360","1675",NULL,,"140f."
"17714","4","9839",NULL,"tolls","327f"
"17716","360","2165",NULL,,"185"
"17718","360","4437",NULL,,"263"
"17720","360","5199",NULL,,"411f."
"17722","360","4838",NULL,,"385"
"17724","1736","4159",NULL,,"133-134"
"17726","4","4159",NULL,,"711"
"17728","4","13010",NULL,,"711"
"17730","344","4128",NULL,,"265f."
"17732","344","5445",NULL,,"389"
"17734","344","3691",NULL,,"231f."
"17736","72","4040",NULL,,"231-232"
"17738","1296","4684",NULL,,"&#60;a href=&#34;https://hov.isgv.de/L%C3%BCtzschena&#34;&#62;Art. Lützschena&#60;/a&#62;"
"17740","942","4722",NULL,,"Malburgen (Arnhem, Gl)"
"17744","1296","5815",NULL,,"&#60;a href=&#34;https://hov.isgv.de/Panitzsch&#34;&#62;Art. Panitzsch&#60;/a&#62;"
"17746","1296","7256",NULL,,"&#60;a href=&#34;https://hov.isgv.de/Sommerfeld&#34;&#62;Art. Sommerfeld&#60;/a&#62;"
"17748","216","11865",NULL,,"plaatsnaam: Spanbroek (consulted 08 July 2020)"
"17750","1534","11865",NULL,,"(consulted 14 September 2020)"
"17752","216","11865",NULL,,"plaatsnaam: Obdam-Hensbroek (consulted 08 July 2020)"
"17754","216","12497",NULL,,"plaatsnaam: Obdam-Hensbroek (consulted 08 July 2020)"
"17756","216","12497",NULL,,"plaatsnaam: Spanbroek (consulted 08 July 2020)"
"17758","1534","12497",NULL,,"(consulted 14 September 2020)"
"17760","216","12496",NULL,,"plaatsnaam: Obdam-Hensbroek (consulted 08 July 2020)"
"17762","216","12496",NULL,,"plaatsnaam: Spanbroek (consulted 08 July 2020)"
"17764","1534","12496",NULL,,"(consulted 14 September 2020)"
"17766","216","12494",NULL,,"plaatsnaam: Spanbroek (consulted 08 July 2020)"
"17768","1534","12494",NULL,,"(consulted 14 September 2020)"
"17770","1010","11471",NULL,"tolls","112"
"17772","1300","4684",NULL,,"633"
"17774","1302","5815",NULL,,"152"
"17776","66","13030",NULL,,"433"
"17778","66","7065",NULL,,"417"
"17780","74","6778",NULL,,"388-389"
"17782","38","6778",NULL,,"542"
"17784","74","4551",NULL,,"302"
"17786","1302","7256",NULL,,"430f"
"17788","540","8752",NULL,"staple","521"
"17790","920","175",NULL,,"133"
"17792","360","5514",NULL,,"432"
"17794","920","7806",NULL,,"252-253"
"17796","590","9541",NULL,,
"17798","606","9541",NULL,,
"17800","650","9541",NULL,,
"17802","1738","10144",NULL,,"166"
"17804","1738","12979",NULL,,"166"
"17806","1738","12980",NULL,,"166"
"17808","1738","3946",NULL,,"166"
"17810","1738","10536",NULL,,"166"
"17812","1738","72",NULL,,"166"
"17814","1738","10335",NULL,,"166"
"17816","1738","11835",NULL,,"166"
"17818","1738","10341",NULL,,"166"
"17820","1738","10343",NULL,,"166"
"17822","1738","11654",NULL,,"166"
"17824","1738","10663",NULL,,"166"
"17826","1738","12982",NULL,,"166"
"17828","1738","10041",NULL,,"166"
"17830","1738","12995",NULL,,"168"
"17832","1738","12981",NULL,,"168"
"17834","1738","3881",NULL,,"168"
"17836","216","11867",NULL,,"plaatsnaam: Sijbekarspel (consulted 08 July 2020)"
"17838","1534","11867",NULL,,"(consulted 14 September 2020)"
"17840","216","12498",NULL,,"plaatsnaam: Sijbekarspel (consulted 08 July 2020)"
"17842","1534","12498",NULL,,"(consulted 14 September 2020)"
"17844","1740","9541",NULL,"tolls",
"17846","1740","68",NULL,"tolls",
"17848","942","13090",NULL,,"Binnenwijzend"
"17850","216","13090",NULL,,"plaatsnaam: Westwoud (consulted 08 July 2020)"
"17852","1534","13090",NULL,,"(consulted 14 September 2020)"
"17854","216","12501",NULL,,"plaatsnaam: Westwoud (consulted 08 July 2020)"
"17856","1534","12501",NULL,,"(consulted 14 September 2020)"
"17858","216","726",NULL,,"plaatsnaam: Westwoud (consulted 08 July 2020)"
"17860","1534","726",NULL,,"(consulted 14 September 2020)"
"17862","216","12500",NULL,,"plaatsnaam: Westwoud (consulted 08 July 2020)"
"17864","1534","12500",NULL,,"(consulted 14 September 2020)"
"17866","216","12502",NULL,,"plaatsnaam: Wognum (consulted 08 July 2020)"
"17868","1534","12502",NULL,,"(consulted 14 September 2020)"
"17870","216","12503",NULL,,"plaatsnaam: Wognum (consulted 08 July 2020)"
"17872","1534","12503",NULL,,"(consulted 14 September 2020)"
"17874","216","12504",NULL,,"plaatsnaam: Wognum (consulted 08 July 2020)"
"17876","1534","12504",NULL,,"(consulted 14 September 2020)"
"17878","216","12505",NULL,,"plaatsnaam: Wognum (consulted 08 July 2020)"
"17880","1534","12505",NULL,,"(consulted 14 September 2020)"
"17882","606","9554",NULL,,
"17884","216","11868",NULL,,"plaatsnaam: Abbekerk (consulted 08 July 2020)"
"17886","1534","11868",NULL,,"(consulted 14 September 2020)"
"17888","216","12506",NULL,,"plaatsnaam: Abbekerk (consulted 08 July 2020)"
"17890","1534","12506",NULL,,"(consulted 14 September 2020)"
"17892","216","12509",NULL,,"plaatsnaam: Abbekerk (consulted 08 July 2020)"
"17894","1534","12509",NULL,,"(consulted 14 September 2020)"
"17896","216","12507",NULL,,"plaatsnaam: Abbekerk (consulted 08 July 2020)"
"17898","1534","12507",NULL,,"(consulted 14 September 2020)"
"17900","942","12140",NULL,,"Yerseke (Reimerswaal, Zl)"
"17902","1744","11859",NULL,"tolls","24"
"17904","1744","11859",NULL,,"8-39"
"17906","942","13095",NULL,,"Oost-Knollendam (Wormerland, NH)"
"17908","1744",NULL,"226","edge","22"
"17910","1682","13111",NULL,,"101"
"17912","266","10923",NULL,,"224"
"17914","574","1369",NULL,,"Deisel, Landkreis Kassel"
"17916","266","7801",NULL,,"416"
"17918","574","7329",NULL,,"Stammen, Landkreis Kassel"
"17920","574","3256",NULL,,"Hümme, Landkreis Kassel"
"17922","266","3092",NULL,,"245"
"17924","964","8920",NULL,"tolls","no. 1388"
"17926","76","10425",NULL,"tolls","29"
"17928","1224","10425",NULL,"tolls","Bd. 4, 109-110"
"17930","322","10425",NULL,"tolls","31"
"17932","216","12510",NULL,,"plaatsnaam: Barsingerhorn (consulted 08 July 2020)"
"17934","1534","12510",NULL,,"(consulted 14 September 2020)"
"17936","216","12511",NULL,,"plaatsnaam: Barsingerhorn (consulted 08 July 2020)"
"17938","1534","12511",NULL,,"(consulted 14 September 2020)"
"17940","1534","11888",NULL,,"(consulted 14 September 2020)"
"17944","266","2401",NULL,,"199"
"17946","574","1138",NULL,,"Burguffeln, Landkreis Kassel "
"17948","266","3312",NULL,,"270"
"17950","574","5372",NULL,,"&#60;a href=&#34;https://www.lagis-hessen.de/de/subjects/gsrec/current/1/sn/ol?q=Niedervellmar&#34;&#62;Niedervellmar, Landkreis Kassel&#60;/a&#62; (Stand: 18.03.2021)"
"17952","574","5558",NULL,,"&#60;a href=&#34;https://www.lagis-hessen.de/de/subjects/gsrec/current/1/sn/ol?q=Obervellmar&#34;&#62;Obervellmar, Landkreis Kassel&#60;/a&#62; (Stand: 18.03.2021)"
"17954","574","3489",NULL,,"&#60;a href=&#34;https://www.lagis-hessen.de/de/subjects/gsrec/current/1/sn/ol?q=Calden&#34;&#62;Calden, Landkreis Kassel&#60;/a&#62; (Stand: 05.01.2021)"
"17956","1746","3538",NULL,,"98-99"
"17958","574","5556",NULL,,"Westuffeln, Landkreis Kassel"
"17960","574","5535",NULL,,"Obermeiser, Landkreis Kassel"
"17962","574","4844",NULL,,"&#60;a href=&#34;https://www.lagis-hessen.de/de/subjects/gsrec/current/1/sn/ol?q=meimbressen&#34;&#62;Meimbressen, Landkreis Kassel&#60;/a&#62; (Stand: 05.01.2021)"
"17964","1746","456",NULL,,"8-9"
"17966","1746","517",NULL,,"18-21"
"17968","1746","1413",NULL,,"36-38"
"17970","1746","1552",NULL,,"157"
"17972","1746","1581",NULL,,"48-49"
"17974","1746","1902",NULL,,"51-52"
"17976","1746","1957",NULL,,"58"
"17978","1746","2020",NULL,,"65-67"
"17980","1746","2281",NULL,,"69"
"17982","1746","2406",NULL,,"70"
"17984","1746","2407",NULL,,"79-81"
"17986","1746","2789",NULL,,"85-86"
"17988","1746","3392",NULL,,"92-93"
"17990","1746","3500",NULL,,"95-96"
"17992","1746","3958",NULL,,"104-105"
"17994","1746","3976",NULL,,"109-110"
"17996","1748","3536",NULL,,
"17998","956","3536",NULL,,"135"
"18000","956","9353",NULL,,"132"
"18002","1750","9353",NULL,,
"18004","1752","6626",NULL,,
"18006","70","54",NULL,,"429-430, 445"
"18008","574","1698",NULL,,"&#60;a href=&#34;https://www.lagis-hessen.de/de/subjects/gsrec/current/1/sn/ol?q=Ehrsten&#34;&#62;Ehrsten, Landkreis Kassel&#60;/a&#62; (Stand: 05.01.2021)"
"18010","574","2056",NULL,,"&#60;a href=&#34;https://www.lagis-hessen.de/de/subjects/gsrec/current/1/sn/ol?q=f%C3%BCrstenwald&#34;&#62;Fürstenwald, Landkreis Kassel&#60;/a&#62; (Stand: 05.01.2021)"
"18012","574","8267",NULL,,"&#60;a href=&#34;https://www.lagis-hessen.de/de/subjects/gsrec/current/1/sn/ol?q=weimar&#34;&#62;Weimar, Landkreis Kassel&#60;/a&#62; (Stand: 18.03.2021)"
"18014","266","8062",NULL,,"427"
"18016","574","1697",NULL,,"Ehringen, Landkreis Waldeck-Frankenberg"
"18018","574","8017",NULL,,"Viesebeck, Landkreis Kassel"
"18020","266","306",NULL,,"53"
"18022","574","3269",NULL,,"Hünighausen, Landkreis Waldeck-Frankenberg"
"18024","1706","8774",NULL,"tolls","95"
"18026","266","4875",NULL,,"332"
"18028","574","7864",NULL,,"Twiste, Landkreis Waldeck-Frankenberg"
"18030","574","87",NULL,,"Adorf, Landkreis Waldeck-Frankenberg"
"18032","574","1958",NULL,,"Flechtdorf, Landkreis Waldeck-Frankenberg"
"18034","574","136",NULL,,"Alleringhausen, Landkreis Waldeck-Frankenberg"
"18036","574","4362",NULL,,"Lengefeld, Landkreis Waldeck-Frankenberg"
"18038","1508","4571",NULL,,"40"
"18040","1746","3880",NULL,,"116-121"
"18042","1746","4279",NULL,,"140-142"
"18044","1746","4775",NULL,,"150-151"
"18046","1746","4804",NULL,,"153-154"
"18048","1746","5161",NULL,,"156-157"
"18050","1746","5317",NULL,,"161-163"
"18052","1746","5964",NULL,,"174-175"
"18054","1746","6039",NULL,,"180-181"
"18056","1746","6110",NULL,,"183"
"18058","1746","6185",NULL,,"187-189"
"18060","1746","6312",NULL,,"196-197"
"18062","266","3951",NULL,,"297"
"18064","574","1446",NULL,,"Dingeringhausen, Landkreis Waldeck-Frankenberg"
"18066","574","587",NULL,,"Berndorf, Landkreis Waldeck-Frankenberg"
"18068","1746","6315",NULL,,"199"
"18070","574","5334",NULL,,"Nieder-Ense, Landkreis Waldeck-Frankenberg"
"18072","1746","8875",NULL,,"202-204"
"18076","574","3317",NULL,,"Immighausen, Landkreis Waldeck-Frankenberg"
"18078","574","4848",NULL,,"Meineringhausen, Landkreis Waldeck-Frankenberg"
"18080","574","3206",NULL,,"Höringhausen, Landkreis Waldeck-Frankenberg"
"18082","266","8583",NULL,,"469"
"18084","574","2917",NULL,,"&#60;a href=&#34;https://www.lagis-hessen.de/de/subjects/gsrec/current/1/sn/ol?q=Heiligenrode&#34;&#62;Heiligenrode, Landkreis Kassel&#60;/a&#62; (Stand: 18.03.2021)"
"18086","574","7087",NULL,,"Burg Sensenstein, Gemeinde Nieste"
"18088","574","5413",NULL,,"Nieste, Landkreis Kassel"
"18090","574","5377",NULL,,"Niederzwehren, Stadt Kassel"
"18092","574","5464",NULL,,"Nordshausen, Stadt Kassel"
"18094","574","1762",NULL,,"Elgershausen, Landkreis Kassel"
"18096","574","3187",NULL,,"Hoof, Landkreis Kassel"
"18098","574","964",NULL,,"Breitenbach, Landkreis Kassel"
"18100","574","4793",NULL,,"Martinhagen, Landkreis Kassel"
"18102","574","6388",NULL,,"Rhadern, Landkreis Waldeck-Frankenberg"
"18104","266","6675",NULL,,"381"
"18106","574","6974",NULL,,"Schreufa, Landkreis Waldeck-Frankenberg"
"18108","574","1019",NULL,,"Bromskirchen, Landkreis Waldeck-Frankenberg"
"18110","574","3328",NULL,,"Ippinghausen, Landkreis Kassel"
"18112","266","5166",NULL,,"338"
"18114","574","189",NULL,,"Altendorf, Landkreis Kassel"
"18116","266","8849",NULL,,"476"
"18118","266","2037",NULL,,"169"
"18120","574","8328",NULL,,"Werkel, Schwalm-Eder-Kreis"
"18122","266","2674",NULL,,"212"
"18124","574","2674",NULL,,"Gudensberg, Schwalm-Eder-Kreis"
"18126","1746","6859",NULL,,"211-213"
"18128","1746","6872",NULL,,"217"
"18130","574","608",NULL,,"Besse (Oberbesse), Schwalm-Eder-Kreis"
"18132","1746","6887",NULL,,"221-223"
"18134","574","2606",NULL,,"Großenritte, Landkreis Kassel"
"18136","574","179",NULL,,"Altenbauna, Landkreis Kassel"
"18138","1746","6889",NULL,,"225-226"
"18140","1746","6915",NULL,,"331-332"
"18142","1746","7413",NULL,,"250-260"
"18144","920","7442",NULL,,"242-243"
"18146","942","3193",NULL,,"Hoog-Keppel (Bronckhorst, Gl)"
"18148","216","7655",NULL,,"Plaatsnaam: Terborg"
"18150","1746","7643",NULL,,"301-303"
"18152","1746","7858",NULL,,"311"
"18154","1746","8576",NULL,,"318-319"
"18156","1746","8597",NULL,,"321-323"
"18158","1746","8709",NULL,,"328"
"18160","4","10879",NULL,,"370"
"18162","574","13243",NULL,,"&#60;a href=&#34;https://www.lagis-hessen.de/de/subjects/idrec/sn/ol/id/1867&#34;&#62;Welleringhausen, Landkreis Waldeck-Frankenberg&#60;/a&#62; (Stand: 16.10.2018)"
"18164","1706","119",NULL,"tolls","31"
"18166","1706","120",NULL,"tolls","31"
"18168","66","13245",NULL,,"369"
"18170","1706","253",NULL,"tolls","31f."
"18172","1706","257",NULL,"tolls","32"
"18174","1706","372",NULL,"tolls","33"
"18176","1706","12662",NULL,"tolls","33"
"18178","1706","570",NULL,"tolls","33f."
"18180","1686",NULL,"228","edge","24-26"
"18182","1754",NULL,"230","edge","26-27"
"18184","942",NULL,"230","edge","Halfweg (Haarlemmermeer, NH)"
"18186","1756",NULL,"232","edge","104"
"18188","1756",NULL,"234","edge","104-105"
"18190","1756",NULL,"236","edge","105-106"
"18192","1756",NULL,"238","edge","106-107"
"18194","216","13270",NULL,,
"18196","942","13267",NULL,,"Heel (Maasgouw, Lb)"
"18198","942","13269",NULL,,"Panheel (Maasgouw, Lb)"
"18200","942","13063",NULL,,"Beegden (Maasgouw, Lb)"
"18202","942","13268",NULL,,"Thorn (Maasgouw, Lb)"
"18204","942","13065",NULL,,"Ool (Roermond, Lb)"
"18206","1742","1036",NULL,,"Brugge (WV) pag. 55"
"18208","1742","12602",NULL,,"Damme, WV pag. 59"
"18210","1742","1682",NULL,,"Eeklo (OV) pag. 72"
"18212","1742","7136",NULL,,"Sijsele (WV) pag.224."
"18214","1742","327",NULL,,"Assebroek (WV) pag. 30"
"18216","1742","4726",NULL,,"Maldegem (OV) pag.157"
"18218","1742","5580",NULL,,"Oedelem (WV) pag.185"
"18220","1742","3842",NULL,,"Knesselare (OV) pag.131"
"18222","1742","7933",NULL,,"Ursel (OV) pag. 253"
"18224","1758","13065",NULL,,
"18226","4","10248",NULL,,"463"
"18228","1758","13065",NULL,"tolls","26"
"18230","942","13347",NULL,,"Merum (Roermond, Lb)"
